29996,32,20
29997,32,20
29998,32,20
29999,32,20
30000,32,20
30001,32,20
30002,32,20
30004,32,20
30005,32,20
30006,32,20
30007,32,20
30008,32,20
30009,32,20
30010,32,11
30011,32,20
30012,32,20
30013,59,
30014,45,
30015,32,20
30017,32,20
30018,32,20
30019,32,20
30020,32,20
30021,32,20
30022,32,11
30023,32,20
30024,32,11
30025,32,20
30026,32,20
30027,32,20
30028,32,20
30032,32,20
30033,32,20
30034,32,20
30035,32,20
30036,32,20
30037,32,20
30038,71,
30039,32,20
30040,45,
30041,32,20
30042,32,20
30043,32,20
30044,32,20
30045,32,20
30046,32,20
30047,32,20
30048,32,20
30051,32,20
30052,32,20
30053,32,20
30054,32,20
30055,32,20
30056,32,20
30058,32,11
30060,1,
30061,32,20
30062,32,20
30063,32,20
30064,32,20
30065,32,20
30066,32,20
30067,32,20
30068,32,20
30069,1,
30070,32,20
30071,32,20
30072,32,20
30073,32,11
30074,32,20
30075,32,20
30076,32,20
30077,32,20
30078,32,20
30079,32,20
30080,88,
30081,32,11
30082,32,20
30083,32,20
30084,32,20
30085,32,20
30086,32,20
30087,32,20
30088,88,
30089,32,20
30090,32,20
30091,32,20
30092,32,20
30093,32,20
30095,32,20
30096,32,20
30097,32,20
30098,32,11
30099,32,11
30100,32,20
30101,32,20
30102,32,20
30103,32,20
30104,32,20
30105,32,20
30107,32,20
30108,32,20
30109,32,20
30110,32,20
30111,32,20
30112,32,20
30113,32,20
30114,32,20
30115,32,20
30116,32,20
30117,32,20
30118,32,20
30119,32,20
30120,32,20
30121,32,11
30122,32,20
30123,32,20
30124,32,20
30125,32,20
30126,32,11
30127,32,20
30129,32,11
30130,59,
30131,32,20
30132,32,20
30133,32,20
30134,32,20
30135,20,
30136,32,20
30137,32,20
30138,32,20
30140,32,20
30142,32,11
30143,32,20
30144,32,20
30145,32,20
30146,32,20
30147,32,20
30148,32,11
30149,32,11
30150,32,20
30151,32,20
30152,32,20
30153,32,11
30154,32,20
30155,32,20
30156,32,11
30157,32,20
30158,32,20
30159,32,20
30160,32,20
30161,32,20
30162,32,20
30163,32,20
30164,32,20
30165,32,20
30166,32,20
30167,32,20
30169,32,20
30170,32,20
30171,32,20
30172,32,20
30173,32,20
30174,32,20
30175,32,20
30176,32,20
30177,32,20
30179,32,20
30180,32,11
30181,32,20
30182,32,20
30183,32,20
30184,32,20
30185,32,20
30186,32,20
30187,32,20
30188,32,20
30189,32,20
30190,32,20
30191,32,20
30192,32,20
30193,32,20
30194,32,20
30195,32,20
30196,32,20
30197,32,20
30198,32,20
30199,32,20
30200,32,20
